Party and Electorate Candidate Votes Recorded at each Voting Place
Tāmaki Makaurau 68,Party Vote Details
,,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Kelston,"Grace Community Church, 28 Rimu Street",0,1,0,1,0,11,4,0,0,2,0,0,0,0,0,1,0,20,1
,"Kelston Boys' High School, Corner Archibald & St Leonards Roads",0,0,0,1,0,10,1,0,1,1,0,0,0,0,0,0,0,14,0
,"Kelston Girls' College, 1 Archibald Road",0,0,0,1,0,7,2,0,0,2,0,0,0,0,0,0,0,12,0
,"St Leonards Road School, 15 St Leonards Road",0,0,1,1,0,6,3,0,0,1,0,0,0,0,0,0,0,12,0
Sunnyvale,"Kelston Community Centre, 126 Awaroa Road",0,0,0,5,0,31,2,0,1,2,0,0,0,0,0,3,0,44,0
,"Sunnyvale Primary School, 34 Ribblesdale Road",0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,9,0
,"Kaurilands School, 109 Atkinson Road",0,0,0,1,0,8,1,1,0,2,0,0,0,0,0,0,0,13,0
Waterview,"Waterview Methodist Church, Corner Great North Road & Fir Street",0,0,0,4,0,10,1,0,0,3,0,1,0,0,0,1,0,20,0
,"Waterview Primary School, 16 Herdman Street",1,0,0,2,0,4,3,0,0,1,0,0,0,0,0,0,0,11,0
Māngere
Favona,"Favona School, 50 Wakefield Street (Cardrona Place entrance)",0,0,0,1,0,15,2,0,0,2,0,0,0,0,0,0,0,20,0
,"Koru Primary School, 71 Robertson Road",0,1,0,1,0,17,3,0,0,0,0,0,0,0,0,1,1,24,0
,"Ngā Whare Waatea Marae, 31 Calthorp Close",0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,10,0
,"Consulate General of Samoa, 141r Bader Drive",0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,11,0
,"Free Church of Tonga - Mounga Olive, 47 Favona Road",0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,12,0
,"Makaurau Marae, 8 Ruaiti Road, Ihumatao",0,0,1,5,0,18,6,0,0,1,0,0,0,0,0,1,0,32,1
,"Māngere Arts & Events Centre, Corner Orly Avenue & Bader Drive",0,0,0,1,0,14,1,0,0,1,0,0,0,0,0,2,0,19,1
,"Mangere Central School, 244 Kirkbride Road",0,0,1,2,0,3,1,3,0,2,0,0,0,0,0,0,0,12,2
,"Mangere College, 23 Bader Drive",0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0
,"Nga Iwi School, 60 Mascot Avenue",0,0,0,2,0,29,10,1,0,4,0,0,0,0,0,0,1,47,0
,"Polynesian Centre, Bader Drive",0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,6,0
,"Robertson Road School, 205 Robertson Road",0,2,0,4,0,18,7,1,0,2,0,0,0,0,0,0,0,34,0
,"Southern Cross Campus, 253 Buckland Road West",0,0,0,0,0,9,3,0,0,1,0,0,0,0,0,0,0,13,0
,"St Therese Catholic Parish Hall, 10 Wickman Way",0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,6,0
,"Te Kura Kaupapa Māori a Rohe o Mangere, 7 Comet Crescent",0,0,0,4,0,10,6,0,0,2,0,0,0,0,0,0,0,22,2
,"Tongan Methodist Church, 34 Orly Avenue",0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,1,7,0
,"Viscount Learning Community School, 65 Viscount Street",0,6,0,0,0,23,4,1,0,3,0,0,0,0,0,0,0,37,0
,"Māngere Memorial Hall, Domain Road",0,0,0,6,0,40,10,5,0,5,0,0,0,0,0,0,0,66,0
,"St Anthony Catholic Parish Hall, 20 Kirkbride Road",0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,1,0,8,0
,"St James Anglican Church Hall, 27 Church Road",3,0,1,6,0,17,7,2,0,2,0,0,0,0,0,1,1,40,0
,"Waterlea Primary School, 17 House Avenue",0,1,0,1,0,21,2,1,0,2,0,0,0,0,0,0,0,28,0
,"Jean Batten School, 6 Imrie Avenue",0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,9,0
,"Kingsford Primary School, 54 Raglan Street",0,0,1,1,0,23,3,0,0,3,0,0,0,0,0,0,0,31,1
,"Mangere East Primary School, 21 Yates Road",0,0,0,5,0,11,5,0,0,2,0,0,0,0,0,0,0,23,1
,"Mary Mackillop School, 10-12 McNaughton Avenue",0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,6,0
,"Metro Theatre, 362 Massey Road",0,0,0,0,0,24,9,1,1,1,0,0,0,0,0,0,0,36,0
,"Papatuanuku Kokiri Marae, 141r Robertson Road",0,0,0,2,0,21,9,0,0,1,0,0,0,0,0,0,0,33,0
,"Selwyn Anglican Church Hall, Corner Massey Road & Hain Avenue",1,1,0,2,0,20,2,2,0,3,0,0,0,0,0,0,1,32,0
,"Sutton Park School, 89 Vine Street",0,1,0,1,0,19,2,1,0,0,0,0,0,0,0,0,0,24,0
Papatoetoe,"Kedgley Intermediate School, 181 Portage Road",0,2,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,19,0
Manurewa
Clendon Park,"Roscommon School Hall, 23 Burundi Avenue",0,1,2,2,0,28,3,0,0,5,0,2,0,0,0,0,1,44,2
,"St Elizabeth's Anglican Church Hall, 182 Finlayson Avenue",0,1,4,2,0,29,7,0,1,5,0,0,0,0,0,0,0,49,4
,"Te Matauranga School Hall, 206 Finlayson Avenue",0,0,0,2,0,21,11,2,0,4,0,0,0,0,0,0,2,42,1
Manukau,"Westfield Manukau Mall (Shop), Corner Great South & Manukau Station Roads",0,1,0,6,0,14,3,1,0,0,0,1,0,0,0,0,1,27,1
,"Wiri Community Hall, 15 Inverell Avenue",1,0,0,1,0,17,5,0,0,2,0,0,0,0,0,0,2,28,0
Manurewa,"Clendon Park School Hall, 145 Rowandale Avenue",0,1,0,3,0,42,5,2,0,1,0,0,0,0,0,0,3,57,1
